id,title,theme_ids_old,theme_ids_new,channels_new_readable,motivering
42728,Stitched Wood,79|68|73|80,79|73|80,Bio-based & Living Materials | Material Futures | Sustainable,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
38843,Stitching,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
40651,Sto-Ecoshapes,917|68|2455,917|2455,Acoustic | Energy & Resilience,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
77814,Sto-Glass Mosaic,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
40011,StoBrick,917|68|2455,917|2455,Acoustic | Energy & Resilience,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1550,StoDeco,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
48720,Stone Tadelakt lime plaster,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1554,StoVentec Glass,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2560,Stratificato Print HPL,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
110964,STRATOS®,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
43,Streamribs,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
20179,Stretch 3D textile,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
2698,Stretch Maille,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
119742,Structurally coloured bio material,79,79|2601,Bio-based & Living Materials | Living Materials,"§4 structuurkleur uit uitgelijnde bacteriën in plaats van pigment — nieuw channel Living Materials, afgesplitst van Bio-based"
93747,Stylish spaces with metallic surfaces,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
50479,Sublidot,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
42159,Sugru,68|73,73,Material Futures,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
78762,Super soft modal blend,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
35197,Superblack,68|73,73,Material Futures,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
83435,SuperFabric,68|69,69,Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
55314,SuperPan E-Z,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
81021,suprlabs ++VE,68|69,68|69|2511,Biophilic & Human-Centred | Smart & Responsive | Healthy & Non-Toxic,permanente zilverlaag met antimicrobiële werking — oordeel redactie 13-08: beide channels
80993,suprlabs +VE,68|69,68|69|2511,Biophilic & Human-Centred | Smart & Responsive | Healthy & Non-Toxic,permanente zilverlaag met antimicrobiële werking — oordeel redactie 13-08: beide channels
2618,Surface iQ PVC-free Wallcovering,68,2511,Healthy & Non-Toxic,"vrij van PVC, weekmakers en zware metalen; getoetst op binnenluchtkwaliteit"
37130,Surfaces Chip and Stick,68|75,75,New Making,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
52193,Sustonable,917|68|916,917|916,Acoustic | Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
121481,SWEDBOARD® Fibre,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
128082,SymbioMat™,79,79|2601,Bio-based & Living Materials | Living Materials,"§4 uitsluitend paddenstoel en plantvezel — nieuw channel Living Materials, afgesplitst van Bio-based"
49451,T-paint Loam textured paint,79|68|916,79|916,Bio-based & Living Materials | Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
28507,Tabu Veneer,68,2511,Healthy & Non-Toxic,formaldehydevrij fineer
49335,Tactile textiles,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
93522,Tactile textiles in faced panels,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
2096,Tactility Factory,68|73,73,Material Futures,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
25836,Takeo Paper,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
36739,Tandem Acoustics,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
76324,TaOk 3D tiles,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
904,Tau Carbono,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
2117,Teakwood Embossing Stainless Steel,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
189,Tec Line,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
97189,Technical Matt,68,2511,Healthy & Non-Toxic,antibacterieel en veilig voor contact met voedsel
48218,Tecnoglas,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
33987,Tecnoglas Mirror,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
53654,TECU Copper and Copper Alloys,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
33,Tempur foam,68|69,69,Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
34662,Tennâge Wood Veneer,917|68|69,917|69,Acoustic | Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
119112,Terra alchemy,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
87788,Terra collection by Feina,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2518,Terrart Baguette,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1898,Terrazhel,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2780,Terrazzo Lumina,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
17229,Tex-tiles,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
52221,Texacoustic,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
12,Texluce,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
70780,Textile Constructions,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
34160,Textile Sensor,68|69,69,Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
104523,TEXTILE WALLCOVERING,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
30020,Textiles by Mae Engelgeer,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
35261,Textiles ‘INSECTED’,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
37571,Texture surfaces,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
715,Textured Glass,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
47622,Textured synthetic materials,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
127559,The Loomia Gentoo Heated Fabric,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
64756,The Mercury Effect,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
72647,The production of fatigue,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
95132,The Subtle Power Of Lines,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
94197,The SuprAnodic Collection,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
114088,The Teak Collection,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
65104,The Wall Project,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
42616,Thermochromic glass TPG,68|73|69,73|69,Material Futures | Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2474,TIMax Decor decorative inlay,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
66257,Time Included Cloth,68|80,80,Sustainable,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
51273,Tissue paper & clay ceramics,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
50205,Totomoxtle,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
26075,Touch of Nature,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
34647,"Touch of Nature, walking on Coffee",79|68|916,79|916,Bio-based & Living Materials | Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
126692,Traditional Indian natural dyes,79,79|2456,Bio-based & Living Materials | Regenerative,meekrap als verfplant die de bodemvruchtbaarheid verbetert
2672,Train,79|68|916,79|916,Bio-based & Living Materials | Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1274,Translucent aerogel,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1672,Transparent LED Film,68|69,69,Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1343,Trend Glamour,68|73,73,Material Futures,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
129521,Trespa® Meteon® Lumen Diffuse L9000,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
2127,Trespex B.W. Colored,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
32676,TriFold,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
979,Tundra – Techno,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
99204,Turmeric as ‘mood booster’,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
344,Twentinox Fabrics,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
55307,Twincolour,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2135,Tyvek UV Façade & Tyvek Roofliner,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
18955,Ultra thin stone veneer,68|73|69,73|69,Material Futures | Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
81565,Uncomfortable,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
31388,Unismooth,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
74856,Unravel,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2661,Uonuon,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
126808,Urban Reef,68|916,916|2601|2456,Circular | Living Materials | Regenerative,3D-geprinte structuur die habitats voor stadsleven moet vormen
586,Valchromat coloured MDF,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
100,VD-works surface design,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
79394,Veilish,917|79|68,917|79,Acoustic | Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
29770,Velero Textile,68|73|69,73|69,Material Futures | Smart & Responsive,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
31907,Velvet Indigo,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
25765,VeroMetal,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
83380,VeroMetal and shop interiors,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
25766,VeroMetal Applications,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
83241,VeroMetal AquaFill® metal stucco,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
92535,VeroMetal® Antimicrobial,68|69,69|2511,Smart & Responsive | Healthy & Non-Toxic,antimicrobiële coating met 99% afdoding binnen dertig minuten
128932,Versato,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
74343,Versato Crystal,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
39659,Versato Myst,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
120916,Versato Translucent Stone,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
2785,Vertigo – concrete,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
76308,VeSta & KuQua tiles,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
134901,Viaplant,68,68|2601,Biophilic & Human-Centred | Living Materials,"§4 zichtbaar botanisch materiaal in het plaatmateriaal — nieuw channel Living Materials, afgesplitst van Bio-based"
310,VIBRATO,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
35940,Vinterio,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2763,Vinyl in welded Designs,68|75,75,New Making,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
104535,VINYL WALLCOVERING,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1841,Visu Glass Blocks,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
105957,Vlisco Recycled Carpets,79|68|916,79|916,Bio-based & Living Materials | Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
79175,Waffle fabric,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
50525,Wall+ wall panels,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1639,Walled-Paper,,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
1588,Wallpaper tile,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
46894,Warmbeton,68|77|75,77|75,Lightweight | New Making,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
86209,Warp-knitted fabrics with Naia™,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
745,Washi Artisan Parchment,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
29093,Washi HPL,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
76606,Water Tiles,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
69392,Waterstruck bricks multi sintered,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
20260,WaxedWood (Color),68|2453,2453,Timber,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
56051,WEAVE concrete tiles,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1458,Weavewood,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2507,Web Art Pebble Beach,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1303,WellTec & PlanTec,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1525,Wire Mesh,68|75,75,New Making,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
59588,Wireglass,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
80229,Wolwaeren Collection,917|79|68,917|79,Acoustic | Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
27694,Wonderland,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
1579,Wood look,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
48344,Wood mosaic,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1690,Wood paper,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
45727,Wood textile,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
55320,Wood veneer – Roble Collection,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
40628,"Wood, cork & Perspex",917|79|68,917|79,Acoustic | Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
42161,Wood-skin,68|73,73,Material Futures,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
34261,Woodcarved Panels,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
40462,Wooden colour,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
31939,Wooden Textile,79|68|73,79|73,Bio-based & Living Materials | Material Futures,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
2494,Wooden Textiles,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
120204,Wooden wall panels,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
127179,Woodflow-skin,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
128588,WoodFrame Slim Oak PreConsumer,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
128579,WoodFrame Slim Reclaimed Meranti PostConsumer,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
58346,Wool Fugenband,917|79|68,917|79|2511,Acoustic | Bio-based & Living Materials | Healthy & Non-Toxic,zuivert de lucht en reguleert de luchtvochtigheid
106016,WooWood,68|73,73,Material Futures,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
38876,Woven Animation,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
1439,Woven Panels,917|68,917,Acoustic,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
83784,Woven recycled material,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
107816,X-KIN®,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
1631,XYMARA Effect Pigments,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
20058,Y Shield,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
65095,YD-Woods,68,2471,Sense & Sensibility,"§4 de tekst benoemt zelf een uitgesproken zintuiglijke eigenschap als propositie — reliëf, textuur, lichtwerking, tactiliteit, geur of kleur die met de kijkhoek verandert"
109122,YiBrick – Handmade & Permeable Brick,916,916|2456,Circular | Regenerative,sponsstad-bestrating gericht op herstel van de ecologische omgeving
109005,YiTile,68|916,916,Circular,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
115910,Yoroi,79|68,79,Bio-based & Living Materials,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
40982,Younique®,68,NONE,geen,"§4.4 geen welzijns- of natuurbelevingsclaim; patroonbesluit 19-08, bevestigd door de redactie 25-08"
